participant,Finished,cluster,question,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14
71,TRUE,9,Do you expect that ERIM supports you in learning open science practices?,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,TRUE,9,Which of the following open science practices would you like ERIM to provide information or support for?,Preregistration,Open Materials and/or Code,Open Data,Pre-publication archiving,Open access publishing,Open access archiving in a repository,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,0,Which faculty are you from?,Rotterdam School of Management (RSM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,0,Which department are you affiliated to? [RSM],Strategic management & entrepreneurship,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,0,Which department are you affiliated to? [ESE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,0,What is your position?,PhD student,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,0,Are you member of any research institute affiliated with RSM or ESE?,ERIM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,1,What is your experience with open science practices?,"I am aware, but have not used open science practices in my research",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,2,"In your opinion, how important for your field is it that researchers preregister their studies?",I don’t know/prefer not to answer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,2,What is your experience with study preregistration?,"I am aware of study preregistration, but have not used it in my research",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,2,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would apply to you?,Preregistration prevents exploratory research,Preregistration stifles research creativity or flexibility,Preregistration might lead to other people taking my research idea and implementing my plan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,3,"In your opinion, how important for your field is it that materials and/or code are openly available?",Moderately important,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,3,What is your experience with using open materials and/or code?,"I have some experience with open materials and/or code, but do not use them regularly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,3,What is your experience with sharing open materials and/or code?,"I am aware of open materials and/or code, but have not shared my own",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,3,The following are possible concerns that researchers could have about making their materials and/or code openly available. Which of these concerns would apply to you?,Other researchers might criticise my materials and/or code,Other researchers might find errors in my published work,Others might find it difficult to understand my materials and/or code,I might not receive appropriate credit for developing the materials and/or code if I make them openly available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,4,"In your opinion, how important for your field is it that data from published research are openly available?",Moderately important,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,4,What is your experience with using open data?,"I am aware of open data, but have not used this in my research",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,4,What is your experience with sharing open data?,"I am aware of open data, but have not shared my data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,4,The following are possible concerns that researchers could have about making their data openly available. Which of these concerns would apply to you?,Other researchers might criticise my data and/or research practices,There could be issues related to intellectual property,"I think it is unfair for researchers beyond the original team to benefit (e.g. through future publications, career advancement) from my data collection",I might not receive appropriate credit for my data collection,Other researchers could use my data for another study that I intended to conduct in the future,It devalues research data collection,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,5,"In your opinion, how important is pre-publication archiving for your field?",Slightly important,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,5,What is your experience with pre-publication archiving?,I am aware of pre-publication archiving but have not used it,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,5,The following are possible concerns that researchers could have about uploading a manuscript to a pre-publication archive before submitting it for peer review. Which of these concerns would apply to you?,Some journals might not publish findings that are uploaded to a pre-publication archive,Other people might copy my research and publish it before I do,Non-peer-reviewed findings might add noise to the literature,"Availability of the pre-publication manuscript might highlight differences (e.g., errors in analysis, revisions to hypotheses) between the original conception of the research and the ultimately published work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,6,Approximately what proportion of your publications from the last 5 years are open access?,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,6,Many open access journals charge a fee for processing the article for publication. How have you managed payment of these fees?,I don’t know/prefer not to answer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,8,Please indicate your awareness of each of the open science resources listed below [Open Science Framework],I am unaware of this,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,8,Please indicate your awareness of each of the open science resources listed below [GitHub],"I am aware of it, but don't use it",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,8,Please indicate your awareness of each of the open science resources listed below [EUR data repository/Figshare],"I am aware of it, but don't use it",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,8,Please indicate your awareness of each of the open science resources listed below [4TU Center for Research Data],I am unaware of this,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,8,Please indicate your awareness of each of the open science resources listed below [EUR SurfDrive],"I am aware of it, but don't use it",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,8,Please indicate your awareness of each of the open science resources listed below [EUR Dropbox (not personal)],I am unaware of this,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,8,Please indicate your awareness of each of the open science resources listed below [FAIR data principles],I am unaware of this,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,8,Please indicate your awareness of each of the open science resources listed below [EUR RePub],I am unaware of this,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,8,Please indicate your awareness of each of the open science resources listed below [Zenodo],I am unaware of this,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,8,Please indicate your awareness of each of the open science resources listed below [Other 1],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,8,Please indicate your awareness of each of the open science resources listed below [Other 2],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,1,During March 2021 ERIM launched an ORCID campaign. Did you participate in it and got your own ORCID iD?,"Yes, I participated and got an ORCID iD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,7,The following are possible barriers to the uptake of open science practices. Please place a tick beside any statement that you agree is a barrier in your field.,Lack of recognition in my field about the value of open science practices,Lack of information about open science practices,Lack of training required to implement open science practices,"Lack of supporting infrastructure (e.g., open data platforms)","Lack of expertise to engage in open science practices (e.g., assignment of metadata)",Lack of interest from researchers,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,1,Are you sharing your knowledge about open science practices with others?,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,9,Do you expect that ERIM supports you in learning open science practices?,I don’t know/prefer not to answer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,TRUE,9,Which of the following open science practices would you like ERIM to provide information or support for?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,0,Which faculty are you from?,Rotterdam School of Management (RSM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,0,Which department are you affiliated to? [RSM],Technology & operation management,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,0,Which department are you affiliated to? [ESE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,0,What is your position?,Tenure track,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,0,Are you member of any research institute affiliated with RSM or ESE?,ERIM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,1,What is your experience with open science practices?,"I am aware, but have not used open science practices in my research",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,2,"In your opinion, how important for your field is it that researchers preregister their studies?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,2,What is your experience with study preregistration?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,2,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would apply to you?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,3,"In your opinion, how important for your field is it that materials and/or code are openly available?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,3,What is your experience with using open materials and/or code?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,3,What is your experience with sharing open materials and/or code?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,3,The following are possible concerns that researchers could have about making their materials and/or code openly available. Which of these concerns would apply to you?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,4,"In your opinion, how important for your field is it that data from published research are openly available?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,4,What is your experience with using open data?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,4,What is your experience with sharing open data?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,4,The following are possible concerns that researchers could have about making their data openly available. Which of these concerns would apply to you?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,5,"In your opinion, how important is pre-publication archiving for your field?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,5,What is your experience with pre-publication archiving?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,5,The following are possible concerns that researchers could have about uploading a manuscript to a pre-publication archive before submitting it for peer review. Which of these concerns would apply to you?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,6,Approximately what proportion of your publications from the last 5 years are open access?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,6,Many open access journals charge a fee for processing the article for publication. How have you managed payment of these fees?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,8,Please indicate your awareness of each of the open science resources listed below [Open Science Framework],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,8,Please indicate your awareness of each of the open science resources listed below [GitHub],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,8,Please indicate your awareness of each of the open science resources listed below [EUR data repository/Figshare],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,8,Please indicate your awareness of each of the open science resources listed below [4TU Center for Research Data],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,8,Please indicate your awareness of each of the open science resources listed below [EUR SurfDrive],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,8,Please indicate your awareness of each of the open science resources listed below [EUR Dropbox (not personal)],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,8,Please indicate your awareness of each of the open science resources listed below [FAIR data principles],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,8,Please indicate your awareness of each of the open science resources listed below [EUR RePub],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,8,Please indicate your awareness of each of the open science resources listed below [Zenodo],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,8,Please indicate your awareness of each of the open science resources listed below [Other 1],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,8,Please indicate your awareness of each of the open science resources listed below [Other 2],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,1,During March 2021 ERIM launched an ORCID campaign. Did you participate in it and got your own ORCID iD?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,7,The following are possible barriers to the uptake of open science practices. Please place a tick beside any statement that you agree is a barrier in your field.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,1,Are you sharing your knowledge about open science practices with others?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,9,Do you expect that ERIM supports you in learning open science practices?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,FALSE,9,Which of the following open science practices would you like ERIM to provide information or support for?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,FALSE,0,Which faculty are you from?,Rotterdam School of Management (RSM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,FALSE,0,Which department are you affiliated to? [RSM],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,FALSE,0,Which department are you affiliated to? [ESE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,FALSE,0,What is your position?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,FALSE,0,Are you member of any research institute affiliated with RSM or ESE?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,FALSE,1,What is your experience with open science practices?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,FALSE,2,"In your opinion, how important for your field is it that researchers preregister their studies?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,FALSE,2,What is your experience with study preregistration?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,FALSE,2,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would apply to you?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
